,Participants,Masks,Target Location Straight,Target Location Rotate,Correlation
1860,22,v1,207,153,0.04548431917779177
1861,22,v1,207,207,-0.013217657734574076
1862,22,v1,207,45,-0.09848832543497957
1863,22,v1,207,99,0.08345073211956419
1864,22,v1,45,153,0.063141089234986
1865,22,v1,45,207,0.23655981404001328
1866,22,v1,45,45,-0.023680316056700335
1867,22,v1,45,99,-0.2757269512082018
1868,22,v1,99,153,-0.1984076741068011
1869,22,v1,99,207,0.059357526735436886
1870,22,v1,99,45,0.014014966453525101
1871,22,v1,99,99,0.09665912295574379
1872,22,sup_parietal,153,153,0.08452389827981888
1873,22,sup_parietal,153,207,-0.07165518705362231
1874,22,sup_parietal,153,45,0.003294772036239689
1875,22,sup_parietal,153,99,0.006585201019793105
1876,22,sup_parietal,207,153,0.07111902398863507
1877,22,sup_parietal,207,207,0.022589911830444055
1878,22,sup_parietal,207,45,-0.0015339107378360296
1879,22,sup_parietal,207,99,-0.112632642273036
1880,22,sup_parietal,45,153,-0.0684726699181586
1881,22,sup_parietal,45,207,0.10302962865055318
1882,22,sup_parietal,45,45,0.021222005461413444
1883,22,sup_parietal,45,99,-0.038586415088550124
1884,22,sup_parietal,99,153,-0.081719056601972
1885,22,sup_parietal,99,207,-0.060487745631956864
1886,22,sup_parietal,99,45,-0.006874684944935783
1887,22,sup_parietal,99,99,0.11989132564476919
1888,22,inf_parietal,153,153,-0.005568706654152584
1889,22,inf_parietal,153,207,-0.03371738776064534
1890,22,inf_parietal,153,45,-0.006454399711586982
1891,22,inf_parietal,153,99,0.039607413225205945
1892,22,inf_parietal,207,153,0.006921254160419971
1893,22,inf_parietal,207,207,0.11839491664093521
1894,22,inf_parietal,207,45,-0.06217351991098256
1895,22,inf_parietal,207,99,-0.038159379502391184
1896,22,inf_parietal,45,153,0.071889307479944
1897,22,inf_parietal,45,207,-0.10300041574476496
1898,22,inf_parietal,45,45,0.042986135504511636
1899,22,inf_parietal,45,99,-0.023168575929861712
1900,22,inf_parietal,99,153,-0.06406727919712606
1901,22,inf_parietal,99,207,0.02716348879065777
1902,22,inf_parietal,99,45,0.006640002259826229
1903,22,inf_parietal,99,99,0.025272405201980826
1904,22,v5,153,153,-0.06417122790020727
1905,22,v5,153,207,0.0016932211066269694
1906,22,v5,153,45,-0.03217057250597698
1907,22,v5,153,99,0.10747220603639121
1908,22,v5,207,153,0.1119638049714912
1909,22,v5,207,207,-0.15502808802511509
1910,22,v5,207,45,0.041794452916423634
1911,22,v5,207,99,0.006776553919323129
1912,22,v5,45,153,0.023995429450294335
1913,22,v5,45,207,0.07792794383542373
1914,22,v5,45,45,-0.02239457014666278
1915,22,v5,45,99,-0.05812431081826863
1916,22,v5,99,153,-0.045601635628579856
1917,22,v5,99,207,0.014651879491349586
1918,22,v5,99,45,0.04726126685834975
1919,22,v5,99,99,-0.07637866403105045
1920,23,premotor,153,153,0.02270224726935101
1921,23,premotor,153,207,-0.05957806650182794
1922,23,premotor,153,45,0.0074254126562471705
1923,23,premotor,153,99,0.0331491986050674
1924,23,premotor,207,153,-0.00687863810276736
1925,23,premotor,207,207,0.009148345306030658
1926,23,premotor,207,45,0.0268282908780943
1927,23,premotor,207,99,-0.018589758387149338
1928,23,premotor,45,153,0.010748158959254774
1929,23,premotor,45,207,0.050234972253409116
1930,23,premotor,45,45,-0.0410101547937033
1931,23,premotor,45,99,-0.029419606398658205
1932,23,premotor,99,153,-0.04274842085409314
1933,23,premotor,99,207,-0.003083660478068597
1934,23,premotor,99,45,0.00756614834958157
1935,23,premotor,99,99,0.02842963874863324
1936,23,motor,153,153,0.07819689447133171
1937,23,motor,153,207,-0.08585707726470698
1938,23,motor,153,45,0.06370289888522651
1939,23,motor,153,99,-0.07330688258723755
1940,23,motor,207,153,-0.07635679161326475
1941,23,motor,207,207,0.0684850500049777
1942,23,motor,207,45,-0.04489471376895077
1943,23,motor,207,99,0.07063263625502245
1944,23,motor,45,153,0.026315478763211355
1945,23,motor,45,207,0.0509849485988218
1946,23,motor,45,45,0.0002477066549859165
1947,23,motor,45,99,-0.05657055710508849
1948,23,motor,99,153,-0.02734622041303582
1949,23,motor,99,207,-0.0297289816037533
1950,23,motor,99,45,-0.02523954845055624
1951,23,motor,99,99,0.05911958358521026
1952,23,v1,153,153,0.014844259408480536
1953,23,v1,153,207,-0.12390668841139173
1954,23,v1,153,45,0.05700370905289233
1955,23,v1,153,99,0.0392377944546337
1956,23,v1,207,153,0.02858314525842753
1957,23,v1,207,207,-0.07238052345420119
1958,23,v1,207,45,-0.010471788365651935
1959,23,v1,207,99,0.04983199294267303
1960,23,v1,45,153,0.07795547971785655
1961,23,v1,45,207,0.1554833920537333
1962,23,v1,45,45,-0.1500422645017967
1963,23,v1,45,99,-0.05357899472443016
1964,23,v1,99,153,-0.1097561937208479
1965,23,v1,99,207,0.05591055063697117
1966,23,v1,99,45,0.08380638172443036
1967,23,v1,99,99,-0.029616014752980417
1968,23,sup_parietal,153,153,-0.008923790086324464
1969,23,sup_parietal,153,207,0.0438293007156994
1970,23,sup_parietal,153,45,-0.05225120604449528
1971,23,sup_parietal,153,99,-0.03360144844522668
1972,23,sup_parietal,207,153,0.011741950984089838
1973,23,sup_parietal,207,207,-0.02812749164507188
1974,23,sup_parietal,207,45,0.025140471006998334
1975,23,sup_parietal,207,99,0.046887125411511306
1976,23,sup_parietal,45,153,-0.006785656795461996
1977,23,sup_parietal,45,207,0.0436306911159587
1978,23,sup_parietal,45,45,0.023556928686226476
1979,23,sup_parietal,45,99,-0.09273373094607906
1980,23,sup_parietal,99,153,-0.012335456249749036
1981,23,sup_parietal,99,207,-0.06443432456366457
1982,23,sup_parietal,99,45,0.008369134027718616
1983,23,sup_parietal,99,99,0.11188317659184593
1984,23,inf_parietal,153,153,0.02500049506941274
1985,23,inf_parietal,153,207,-0.05286282195861289
1986,23,inf_parietal,153,45,-0.01605329960621576
1987,23,inf_parietal,153,99,0.032852207330628796
1988,23,inf_parietal,207,153,-0.0015711149771847899
1989,23,inf_parietal,207,207,0.056811481695484695
1990,23,inf_parietal,207,45,0.025672370530743515
1991,23,inf_parietal,207,99,-0.07889615178364612
1992,23,inf_parietal,45,153,-0.028903034951004845
1993,23,inf_parietal,45,207,-0.035109739565576156
1994,23,inf_parietal,45,45,0.008213197765968188
1995,23,inf_parietal,45,99,0.03000988990532645
1996,23,inf_parietal,99,153,-0.04177896349746017
1997,23,inf_parietal,99,207,0.03951685769396
1998,23,inf_parietal,99,45,-0.048956475474474126
1999,23,inf_parietal,99,99,0.06527027735579559
2000,23,v5,153,153,0.05221886201674371
2001,23,v5,153,207,0.02712379679897925
2002,23,v5,153,45,-0.09198408306476652
2003,23,v5,153,99,0.01861897663013516
2004,23,v5,207,153,0.017405996669290467
2005,23,v5,207,207,0.11095178511808865
2006,23,v5,207,45,-0.08698699283691486
2007,23,v5,207,99,-0.03381412632092373
2008,23,v5,45,153,-0.08011203692181657
2009,23,v5,45,207,-0.06892050196391834
2010,23,v5,45,45,0.14183355450911492
2011,23,v5,45,99,0.010389058673000849
2012,23,v5,99,153,-0.04617179567531089
2013,23,v5,99,207,-0.011678692303403591
2014,23,v5,99,45,0.016813408020154776
2015,23,v5,99,99,-0.009749632578650934
2016,24,premotor,153,153,-0.0026618695797279847
2017,24,premotor,153,207,0.0018197026515930376
2018,24,premotor,153,45,-0.01400500748293222
2019,24,premotor,153,99,0.016586875229796034
2020,24,premotor,207,153,0.002398326659859012
2021,24,premotor,207,207,0.0605603261487359
2022,24,premotor,207,45,0.0355930290272152
2023,24,premotor,207,99,-0.09393745583311792
2024,24,premotor,45,153,-0.00567824326612084
2025,24,premotor,45,207,0.004141594282561266
2026,24,premotor,45,45,-0.021730043301301648
2027,24,premotor,45,99,0.026178214338350637
2028,24,premotor,99,153,0.01401218291969867
2029,24,premotor,99,207,-0.05917887278308299
2030,24,premotor,99,45,0.002873061403616081
2031,24,premotor,99,99,0.03328116946177364
2032,24,motor,153,153,0.009177665188388268
2033,24,motor,153,207,0.02252544352382381
2034,24,motor,153,45,0.02718686848192688
2035,24,motor,153,99,-0.06299305783155947
2036,24,motor,207,153,-0.04475615326659327
2037,24,motor,207,207,0.008733786817846059
2038,24,motor,207,45,0.002183780000259993
2039,24,motor,207,99,0.03640313468061465
2040,24,motor,45,153,-0.018535126071152545
2041,24,motor,45,207,-0.006730774034648629
2042,24,motor,45,45,0.024633767591165628
2043,24,motor,45,99,0.006491864204380204
2044,24,motor,99,153,0.07097753436003854
2045,24,motor,99,207,-0.017843076983310082
2046,24,motor,99,45,-0.06994527150456425
2047,24,motor,99,99,0.014742305333302494
2048,24,v1,153,153,-0.0452575385441567
2049,24,v1,153,207,-0.05339327306776172
2050,24,v1,153,45,0.04636415074102926
2051,24,v1,153,99,0.043622193694549456
2052,24,v1,207,153,0.009993943836597304
2053,24,v1,207,207,-0.053965900258046616
2054,24,v1,207,45,0.06380114723863209
2055,24,v1,207,99,-0.03856579910816707
2056,24,v1,45,153,0.05069810778254347
2057,24,v1,45,207,0.06404990197445067
2058,24,v1,45,45,-0.11721508895155738
2059,24,v1,45,99,0.04061609479655481
2060,24,v1,99,153,-0.013954247525267529
2061,24,v1,99,207,0.07811603228700599
2062,24,v1,99,45,0.009014480584660773
2063,24,v1,99,99,-0.07973677690165377
2064,24,sup_parietal,153,153,0.11226759316877385
2065,24,sup_parietal,153,207,-0.06704703592918063
2066,24,sup_parietal,153,45,0.007720524153917673
2067,24,sup_parietal,153,99,-0.01038607628239041
2068,24,sup_parietal,207,153,-0.05642922357649313
2069,24,sup_parietal,207,207,0.13950603812241452
2070,24,sup_parietal,207,45,-0.06870379613766123
2071,24,sup_parietal,207,99,-0.03362649208567808
2072,24,sup_parietal,45,153,-0.02897740383018995
2073,24,sup_parietal,45,207,-0.047629229176481686
2074,24,sup_parietal,45,45,0.03990919085417448
2075,24,sup_parietal,45,99,0.059582531742325445
2076,24,sup_parietal,99,153,-0.040842647197215906
2077,24,sup_parietal,99,207,-0.031433520338660134
2078,24,sup_parietal,99,45,0.03269171025880391
2079,24,sup_parietal,99,99,-0.004529699724538115
2080,24,inf_parietal,153,153,-0.04057117582957802
2081,24,inf_parietal,153,207,0.03151477510700784
2082,24,inf_parietal,153,45,-0.06080922358931802
2083,24,inf_parietal,153,99,0.04802735426732133
2084,24,inf_parietal,207,153,0.04983225776483083
2085,24,inf_parietal,207,207,0.05024334668377575
2086,24,inf_parietal,207,45,0.005775193322001193
2087,24,inf_parietal,207,99,-0.0877673667693722
2088,24,inf_parietal,45,153,0.008768159787046394
2089,24,inf_parietal,45,207,-0.026061325036484423
2090,24,inf_parietal,45,45,0.011686263992950127
2091,24,inf_parietal,45,99,-0.006461598209346914
2092,24,inf_parietal,99,153,-0.04321936455622581
2093,24,inf_parietal,99,207,-0.034101392592075924
2094,24,inf_parietal,99,45,0.025360508413465987
2095,24,inf_parietal,99,99,0.06789456535469343
2096,24,v5,153,153,0.14218745652464673
2097,24,v5,153,207,-0.08371697641687857
2098,24,v5,153,45,-0.014320817129223364
2099,24,v5,153,99,-0.044135475393075024
2100,24,v5,207,153,0.0065893173260425375
2101,24,v5,207,207,0.09445444751297279
2102,24,v5,207,45,-0.11861051148607223
2103,24,v5,207,99,0.005932358836278682
2104,24,v5,45,153,-0.05832065108232631
2105,24,v5,45,207,0.07540097309094412
2106,24,v5,45,45,-0.019660850071221293
2107,24,v5,45,99,-0.026905710315460015
2108,24,v5,99,153,-0.08171358602098332
2109,24,v5,99,207,-0.03390086141574621
2110,24,v5,99,45,0.1215096743966988
2111,24,v5,99,99,0.03579332458543
2112,25,premotor,153,153,0.005961025389987591
2113,25,premotor,153,207,-0.03622171750862764
2114,25,premotor,153,45,-0.0022214520007132962
2115,25,premotor,153,99,0.04357426222805333
2116,25,premotor,207,153,0.015499196108874453
2117,25,premotor,207,207,0.014725889595654714
2118,25,premotor,207,45,0.0003484525574426363
2119,25,premotor,207,99,-0.03649811361446261
2120,25,premotor,45,153,-0.028199383777109392
2121,25,premotor,45,207,0.05802354280093832
2122,25,premotor,45,45,-0.012619185379184987
2123,25,premotor,45,99,-0.013970476212749177
2124,25,premotor,99,153,0.0022986454801611766
2125,25,premotor,99,207,-0.03332924943769461
2126,25,premotor,99,45,0.016347230302406545
2127,25,premotor,99,99,0.007487961579264746
2128,25,motor,153,153,-0.06812126209817154
2129,25,motor,153,207,-0.007072697855776328
2130,25,motor,153,45,0.05269850598212682
2131,25,motor,153,99,0.0460974285591263
2132,25,motor,207,153,0.0043194540590431214
2133,25,motor,207,207,0.08752701514369791
2134,25,motor,207,45,-0.08373605282683512
2135,25,motor,207,99,-0.01796584576503186
2136,25,motor,45,153,-0.014301418947558295
2137,25,motor,45,207,0.019311303311589378
2138,25,motor,45,45,-0.04586389255500868
2139,25,motor,45,99,0.024557670760620667
2140,25,motor,99,153,0.07438153589572573
2141,25,motor,99,207,-0.0792907142698622
2142,25,motor,99,45,0.0754870403186976
2143,25,motor,99,99,-0.07335498365248104
2144,25,v1,153,153,0.007948286053139877
2145,25,v1,153,207,-0.03475589047937585
2146,25,v1,153,45,0.029744419072729573
2147,25,v1,153,99,0.010674094543521164
2148,25,v1,207,153,-0.010551565601154778
2149,25,v1,207,207,-0.05999881149847011
2150,25,v1,207,45,0.014188855199109174
2151,25,v1,207,99,0.06455281272779953
2152,25,v1,45,153,0.04268135226944144
2153,25,v1,45,207,0.07960904786767731
2154,25,v1,45,45,-0.08964844568807159
2155,25,v1,45,99,-0.038244999844679495
2156,25,v1,99,153,-0.04373741272341171
2157,25,v1,99,207,0.03148098736324793
2158,25,v1,99,45,0.020027523285178206
2159,25,v1,99,99,-0.01380578672484138
2160,25,sup_parietal,153,153,-0.028934639838118278
2161,25,sup_parietal,153,207,0.0033546704442905736
2162,25,sup_parietal,153,45,0.03417683440784764
2163,25,sup_parietal,153,99,-0.03469620346928401
2164,25,sup_parietal,207,153,0.009264918395771433
2165,25,sup_parietal,207,207,-0.021573131181857608
2166,25,sup_parietal,207,45,0.04166654014747289
2167,25,sup_parietal,207,99,0.014061601658070716
2168,25,sup_parietal,45,153,0.020155251775054166
2169,25,sup_parietal,45,207,0.056298482294598266
2170,25,sup_parietal,45,45,-0.077999155827148
2171,25,sup_parietal,45,99,0.0028683441659672704
2172,25,sup_parietal,99,153,0.021887169417568155
2173,25,sup_parietal,99,207,-0.005677241435571301
2174,25,sup_parietal,99,45,-0.04920937927976879
2175,25,sup_parietal,99,99,0.020014334570793345
2176,25,inf_parietal,153,153,-0.0279666587669541
2177,25,inf_parietal,153,207,-0.008437844392790567
2178,25,inf_parietal,153,45,0.011563689627090763
2179,25,inf_parietal,153,99,0.03145900610448013
2180,25,inf_parietal,207,153,0.023331599369308807
2181,25,inf_parietal,207,207,0.007195924050899118
2182,25,inf_parietal,207,45,-0.06858708026072391
2183,25,inf_parietal,207,99,0.04482860277083752
2184,25,inf_parietal,45,153,0.0010431846998730475
2185,25,inf_parietal,45,207,0.04084074919955776
2186,25,inf_parietal,45,45,-0.0034774078138780345
2187,25,inf_parietal,45,99,-0.04170368672497879
2188,25,inf_parietal,99,153,0.024246954879904116
2189,25,inf_parietal,99,207,-0.04078033534173836
2190,25,inf_parietal,99,45,0.03843109573071255
2191,25,inf_parietal,99,99,-0.028751958006330264
2192,25,v5,153,153,-0.1004403818362741
2193,25,v5,153,207,0.03230271375878831
2194,25,v5,153,45,-0.028185617382430705
2195,25,v5,153,99,0.01918852743691854
2196,25,v5,207,153,0.038561977949136406
2197,25,v5,207,207,-0.05789494982804654
2198,25,v5,207,45,0.05023554554577917
2199,25,v5,207,99,0.00963751938032626
2200,25,v5,45,153,0.01877607783834835
2201,25,v5,45,207,-0.015710364621857098
2202,25,v5,45,45,-0.03889855274687957
2203,25,v5,45,99,0.03623787450644871
2204,25,v5,99,153,-0.03367572910140494
2205,25,v5,99,207,0.07178161771965419
2206,25,v5,99,45,0.05884873273185816
2207,25,v5,99,99,-0.053587503865979824
2208,26,premotor,153,153,-0.0014193340005474713
2209,26,premotor,153,207,-0.03426739372058235
2210,26,premotor,153,45,0.004180515459422503
2211,26,premotor,153,99,0.02611995768971824
2212,26,premotor,207,153,-0.021575214677058085
2213,26,premotor,207,207,0.0381353936853188
2214,26,premotor,207,45,-0.01026693826527611
2215,26,premotor,207,99,-0.009177531225487963
2216,26,premotor,45,153,0.02383176785365472
2217,26,premotor,45,207,0.024966472070934283
2218,26,premotor,45,45,-0.009082455599064097
2219,26,premotor,45,99,-0.04246932722821675
2220,26,premotor,99,153,0.007105263851187836
2221,26,premotor,99,207,-0.025152859315415707
2222,26,premotor,99,45,0.013754113052303705
2223,26,premotor,99,99,0.01442900799971452
2224,26,motor,153,153,-0.05352684100630735
2225,26,motor,153,207,0.02974353608455058
2226,26,motor,153,45,0.020632606170749773
2227,26,motor,153,99,-0.007905474380844433
2228,26,motor,207,153,-0.010936032427985128
2229,26,motor,207,207,0.028740740306399067
2230,26,motor,207,45,0.014135995933954412
2231,26,motor,207,99,-0.03165769319699724
2232,26,motor,45,153,0.032219203149874226
2233,26,motor,45,207,0.0006363649963089663
2234,26,motor,45,45,0.01050147474711061
2235,26,motor,45,99,-0.011540016439170613
2236,26,motor,99,153,0.03509945507373692
2237,26,motor,99,207,-0.04998642243850485
2238,26,motor,99,45,-0.050605606355596564
2239,26,motor,99,99,0.03680223897474251
2240,26,v1,153,153,-0.15468482109504672
2241,26,v1,153,207,-0.030744385357830806
2242,26,v1,153,45,0.06572935783072044
2243,26,v1,153,99,0.11971145308831224
2244,26,v1,207,153,0.10084184019982764
2245,26,v1,207,207,-0.19420032785236474
2246,26,v1,207,45,0.03130986723126768
2247,26,v1,207,99,0.041402772718573976
2248,26,v1,45,153,-0.012696167066190577
2249,26,v1,45,207,0.16722398375587552
2250,26,v1,45,45,-0.26041423064177693
2251,26,v1,45,99,0.09702212778846929
2252,26,v1,99,153,0.06353509090116423
2253,26,v1,99,207,0.09061209805711584
2254,26,v1,99,45,0.15689060060599336
2255,26,v1,99,99,-0.2828641899240648
2256,26,sup_parietal,153,153,-0.012572249771578316
2257,26,sup_parietal,153,207,-0.047040097458796296
2258,26,sup_parietal,153,45,0.05224032299892817
2259,26,sup_parietal,153,99,0.00507350259911098
2260,26,sup_parietal,207,153,0.05133846235339363
2261,26,sup_parietal,207,207,0.024871226155386023
2262,26,sup_parietal,207,45,-0.08830059434390317
2263,26,sup_parietal,207,99,0.011851710507755974
2264,26,sup_parietal,45,153,-0.06168123224988713
2265,26,sup_parietal,45,207,0.10777668252901011
2266,26,sup_parietal,45,45,-0.02231793744971809
2267,26,sup_parietal,45,99,-0.03568320130991511
2268,26,sup_parietal,99,153,0.015592140054008418
2269,26,sup_parietal,99,207,-0.05302890182663385
2270,26,sup_parietal,99,45,0.0441074354849003
2271,26,sup_parietal,99,99,0.007094950191749987
2272,26,inf_parietal,153,153,0.01664265354062052
2273,26,inf_parietal,153,207,-0.0041535072143853765
2274,26,inf_parietal,153,45,0.00026153719044037967
2275,26,inf_parietal,153,99,-0.021580663800215998
2276,26,inf_parietal,207,153,-0.02872850479532648
2277,26,inf_parietal,207,207,0.026509718103736715
2278,26,inf_parietal,207,45,-0.008357519682504765
2279,26,inf_parietal,207,99,0.017674627772995558
2280,26,inf_parietal,45,153,-0.03977552406301563
2281,26,inf_parietal,45,207,0.0017736005719262973
2282,26,inf_parietal,45,45,0.05633122160934648
2283,26,inf_parietal,45,99,-0.020574505140307894
2284,26,inf_parietal,99,153,0.04830076528328861
2285,26,inf_parietal,99,207,-0.007441720165373922
2286,26,inf_parietal,99,45,-0.03430805585469565
2287,26,inf_parietal,99,99,0.0032728605919616523
2288,26,v5,153,153,0.02881034202709474
2289,26,v5,153,207,-0.15745769041098456
2290,26,v5,153,45,0.061438013959767224
2291,26,v5,153,99,0.030864001541366568
2292,26,v5,207,153,-0.002300748792431917
2293,26,v5,207,207,0.13610691904340871
2294,26,v5,207,45,-0.1519848141283473
2295,26,v5,207,99,-0.025206490672574633
2296,26,v5,45,153,-0.08650208078248373
2297,26,v5,45,207,0.03120906356932684
2298,26,v5,45,45,0.055329216689365385
2299,26,v5,45,99,0.054292075093383865
2300,26,v5,99,153,0.02719760420662048
2301,26,v5,99,207,-0.022330441018821506
2302,26,v5,99,45,0.030013342404170362
2303,26,v5,99,99,-0.022120652469932483
